id,tab_id,tabelle,jahr,raum_id,raum,zei_id,zeile,zahl
010.030.2007.506.100,030,Einwohner mit Migrationshintergrund,2007,506,Longerich,100,Türkei,535.0
010.030.2007.506.110,030,Einwohner mit Migrationshintergrund,2007,506,Longerich,110,Übriges Europa,157.0
010.030.2007.506.120,030,Einwohner mit Migrationshintergrund,2007,506,Longerich,120,Sonstige,12.0
010.030.2007.507.010,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,10,Einwohner mit Migrationshintergrund,6516.0
010.030.2007.507.020,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,20,Deutsche mit Migrationshintergrund,2743.0
010.030.2007.507.030,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,30,Aussiedler,566.0
010.030.2007.507.040,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,40,Eingebürgerte,1683.0
010.030.2007.507.050,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,50,Ausländer,3773.0
010.030.2007.507.060,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,60,Afrika,241.0
010.030.2007.507.070,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,70,Amerika,27.0
010.030.2007.507.080,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,80,Asien,166.0
010.030.2007.507.090,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,90,Europäische Union,852.0
010.030.2007.507.100,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,100,Türkei,2156.0
010.030.2007.507.110,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,110,Übriges Europa,326.0
010.030.2007.507.120,030,Einwohner mit Migrationshintergrund,2007,507,Bilderstöckchen,120,Sonstige,5.0
010.030.2007.601.010,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,10,Einwohner mit Migrationshintergrund,1440.0
010.030.2007.601.020,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,20,Deutsche mit Migrationshintergrund,741.0
010.030.2007.601.030,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,30,Aussiedler,234.0
010.030.2007.601.040,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,40,Eingebürgerte,392.0
010.030.2007.601.050,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,50,Ausländer,699.0
010.030.2007.601.060,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,60,Afrika,3.0
010.030.2007.601.070,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,70,Amerika,19.0
010.030.2007.601.080,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,80,Asien,44.0
010.030.2007.601.090,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,90,Europäische Union,259.0
010.030.2007.601.100,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,100,Türkei,290.0
010.030.2007.601.110,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,110,Übriges Europa,83.0
010.030.2007.601.120,030,Einwohner mit Migrationshintergrund,2007,601,Merkenich,120,Sonstige,1.0
010.030.2007.602.010,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,10,Einwohner mit Migrationshintergrund,378.0
010.030.2007.602.020,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,20,Deutsche mit Migrationshintergrund,261.0
010.030.2007.602.030,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,30,Aussiedler,123.0
010.030.2007.602.040,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,40,Eingebürgerte,108.0
010.030.2007.602.050,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,50,Ausländer,117.0
010.030.2007.602.060,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,60,Afrika,0.0
010.030.2007.602.070,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,70,Amerika,1.0
010.030.2007.602.080,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,80,Asien,5.0
010.030.2007.602.090,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,90,Europäische Union,70.0
010.030.2007.602.100,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,100,Türkei,34.0
010.030.2007.602.110,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,110,Übriges Europa,5.0
010.030.2007.602.120,030,Einwohner mit Migrationshintergrund,2007,602,Fühlingen,120,Sonstige,2.0
010.030.2007.603.010,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,10,Einwohner mit Migrationshintergrund,7354.0
010.030.2007.603.020,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,20,Deutsche mit Migrationshintergrund,3773.0
010.030.2007.603.030,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,30,Aussiedler,1630.0
010.030.2007.603.040,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,40,Eingebürgerte,1752.0
010.030.2007.603.050,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,50,Ausländer,3581.0
010.030.2007.603.060,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,60,Afrika,98.0
010.030.2007.603.070,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,70,Amerika,10.0
010.030.2007.603.080,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,80,Asien,219.0
010.030.2007.603.090,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,90,Europäische Union,461.0
010.030.2007.603.100,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,100,Türkei,2152.0
010.030.2007.603.110,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,110,Übriges Europa,614.0
010.030.2007.603.120,030,Einwohner mit Migrationshintergrund,2007,603,Seeberg,120,Sonstige,27.0
010.030.2007.604.010,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,10,Einwohner mit Migrationshintergrund,1186.0
010.030.2007.604.020,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,20,Deutsche mit Migrationshintergrund,729.0
010.030.2007.604.030,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,30,Aussiedler,328.0
010.030.2007.604.040,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,40,Eingebürgerte,312.0
010.030.2007.604.050,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,50,Ausländer,457.0
010.030.2007.604.060,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,60,Afrika,12.0
010.030.2007.604.070,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,70,Amerika,7.0
010.030.2007.604.080,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,80,Asien,28.0
010.030.2007.604.090,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,90,Europäische Union,130.0
010.030.2007.604.100,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,100,Türkei,222.0
010.030.2007.604.110,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,110,Übriges Europa,56.0
010.030.2007.604.120,030,Einwohner mit Migrationshintergrund,2007,604,Heimersdorf,120,Sonstige,2.0
010.030.2007.605.010,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,10,Einwohner mit Migrationshintergrund,1339.0
010.030.2007.605.020,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,20,Deutsche mit Migrationshintergrund,801.0
010.030.2007.605.030,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,30,Aussiedler,395.0
010.030.2007.605.040,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,40,Eingebürgerte,333.0
010.030.2007.605.050,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,50,Ausländer,538.0
010.030.2007.605.060,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,60,Afrika,22.0
010.030.2007.605.070,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,70,Amerika,2.0
010.030.2007.605.080,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,80,Asien,18.0
010.030.2007.605.090,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,90,Europäische Union,101.0
010.030.2007.605.100,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,100,Türkei,321.0
010.030.2007.605.110,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,110,Übriges Europa,70.0
010.030.2007.605.120,030,Einwohner mit Migrationshintergrund,2007,605,Lindweiler,120,Sonstige,4.0
010.030.2007.606.010,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,10,Einwohner mit Migrationshintergrund,1564.0
010.030.2007.606.020,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,20,Deutsche mit Migrationshintergrund,1020.0
010.030.2007.606.030,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,30,Aussiedler,508.0
010.030.2007.606.040,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,40,Eingebürgerte,422.0
010.030.2007.606.050,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,50,Ausländer,544.0
010.030.2007.606.060,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,60,Afrika,9.0
010.030.2007.606.070,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,70,Amerika,16.0
010.030.2007.606.080,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,80,Asien,37.0
010.030.2007.606.090,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,90,Europäische Union,240.0
010.030.2007.606.100,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,100,Türkei,179.0
010.030.2007.606.110,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,110,Übriges Europa,53.0
010.030.2007.606.120,030,Einwohner mit Migrationshintergrund,2007,606,Pesch,120,Sonstige,10.0
010.030.2007.607.010,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,10,Einwohner mit Migrationshintergrund,1281.0
010.030.2007.607.020,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,20,Deutsche mit Migrationshintergrund,889.0
010.030.2007.607.030,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,30,Aussiedler,439.0
010.030.2007.607.040,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,40,Eingebürgerte,344.0
010.030.2007.607.050,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,50,Ausländer,392.0
010.030.2007.607.060,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,60,Afrika,17.0
010.030.2007.607.070,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,70,Amerika,2.0
010.030.2007.607.080,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,80,Asien,37.0
010.030.2007.607.090,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,90,Europäische Union,179.0
010.030.2007.607.100,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,100,Türkei,107.0
010.030.2007.607.110,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,110,Übriges Europa,46.0
010.030.2007.607.120,030,Einwohner mit Migrationshintergrund,2007,607,Esch/Auweiler,120,Sonstige,4.0
010.030.2007.608.010,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,10,Einwohner mit Migrationshintergrund,3317.0
010.030.2007.608.020,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,20,Deutsche mit Migrationshintergrund,2147.0
010.030.2007.608.030,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,30,Aussiedler,1099.0
010.030.2007.608.040,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,40,Eingebürgerte,856.0
010.030.2007.608.050,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,50,Ausländer,1170.0
010.030.2007.608.060,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,60,Afrika,15.0
010.030.2007.608.070,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,70,Amerika,12.0
010.030.2007.608.080,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,80,Asien,38.0
010.030.2007.608.090,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,90,Europäische Union,279.0
010.030.2007.608.100,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,100,Türkei,722.0
010.030.2007.608.110,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,110,Übriges Europa,89.0
010.030.2007.608.120,030,Einwohner mit Migrationshintergrund,2007,608,Volkhoven/Weiler,120,Sonstige,15.0
010.030.2007.609.010,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,10,Einwohner mit Migrationshintergrund,10257.0
010.030.2007.609.020,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,20,Deutsche mit Migrationshintergrund,5196.0
010.030.2007.609.030,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,30,Aussiedler,2755.0
010.030.2007.609.040,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,40,Eingebürgerte,2030.0
010.030.2007.609.050,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,50,Ausländer,5061.0
010.030.2007.609.060,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,60,Afrika,231.0
010.030.2007.609.070,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,70,Amerika,7.0
010.030.2007.609.080,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,80,Asien,699.0
010.030.2007.609.090,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,90,Europäische Union,585.0
010.030.2007.609.100,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,100,Türkei,2106.0
010.030.2007.609.110,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,110,Übriges Europa,1403.0
010.030.2007.609.120,030,Einwohner mit Migrationshintergrund,2007,609,Chorweiler,120,Sonstige,30.0
010.030.2007.610.010,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,10,Einwohner mit Migrationshintergrund,3725.0
010.030.2007.610.020,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,20,Deutsche mit Migrationshintergrund,2551.0
010.030.2007.610.030,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,30,Aussiedler,1189.0
010.030.2007.610.040,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,40,Eingebürgerte,1144.0
010.030.2007.610.050,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,50,Ausländer,1174.0
010.030.2007.610.060,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,60,Afrika,28.0
010.030.2007.610.070,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,70,Amerika,1.0
010.030.2007.610.080,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,80,Asien,48.0
010.030.2007.610.090,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,90,Europäische Union,271.0
010.030.2007.610.100,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,100,Türkei,730.0
010.030.2007.610.110,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,110,Übriges Europa,93.0
010.030.2007.610.120,030,Einwohner mit Migrationshintergrund,2007,610,Blumenberg,120,Sonstige,3.0
010.030.2007.611.010,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,10,Einwohner mit Migrationshintergrund,1468.0
010.030.2007.611.020,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,20,Deutsche mit Migrationshintergrund,916.0
010.030.2007.611.030,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,30,Aussiedler,538.0
010.030.2007.611.040,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,40,Eingebürgerte,319.0
010.030.2007.611.050,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,50,Ausländer,552.0
010.030.2007.611.060,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,60,Afrika,17.0
010.030.2007.611.070,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,70,Amerika,11.0
010.030.2007.611.080,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,80,Asien,111.0
010.030.2007.611.090,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,90,Europäische Union,149.0
010.030.2007.611.100,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,100,Türkei,165.0
010.030.2007.611.110,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,110,Übriges Europa,98.0
010.030.2007.611.120,030,Einwohner mit Migrationshintergrund,2007,611,Roggendorf/Thenhoven,120,Sonstige,1.0
010.030.2007.612.010,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,10,Einwohner mit Migrationshintergrund,1992.0
010.030.2007.612.020,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,20,Deutsche mit Migrationshintergrund,998.0
010.030.2007.612.030,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,30,Aussiedler,453.0
010.030.2007.612.040,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,40,Eingebürgerte,380.0
010.030.2007.612.050,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,50,Ausländer,994.0
010.030.2007.612.060,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,60,Afrika,21.0
010.030.2007.612.070,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,70,Amerika,12.0
010.030.2007.612.080,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,80,Asien,15.0
010.030.2007.612.090,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,90,Europäische Union,577.0
010.030.2007.612.100,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,100,Türkei,272.0
010.030.2007.612.110,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,110,Übriges Europa,88.0
010.030.2007.612.120,030,Einwohner mit Migrationshintergrund,2007,612,Worringen,120,Sonstige,9.0
010.030.2007.701.010,030,Einwohner mit Migrationshintergrund,2007,701,Poll,10,Einwohner mit Migrationshintergrund,2988.0
010.030.2007.701.020,030,Einwohner mit Migrationshintergrund,2007,701,Poll,20,Deutsche mit Migrationshintergrund,1590.0
010.030.2007.701.030,030,Einwohner mit Migrationshintergrund,2007,701,Poll,30,Aussiedler,768.0
010.030.2007.701.040,030,Einwohner mit Migrationshintergrund,2007,701,Poll,40,Eingebürgerte,673.0
010.030.2007.701.050,030,Einwohner mit Migrationshintergrund,2007,701,Poll,50,Ausländer,1398.0
010.030.2007.701.060,030,Einwohner mit Migrationshintergrund,2007,701,Poll,60,Afrika,73.0
010.030.2007.701.070,030,Einwohner mit Migrationshintergrund,2007,701,Poll,70,Amerika,31.0
010.030.2007.701.080,030,Einwohner mit Migrationshintergrund,2007,701,Poll,80,Asien,120.0
010.030.2007.701.090,030,Einwohner mit Migrationshintergrund,2007,701,Poll,90,Europäische Union,430.0
010.030.2007.701.100,030,Einwohner mit Migrationshintergrund,2007,701,Poll,100,Türkei,257.0
010.030.2007.701.110,030,Einwohner mit Migrationshintergrund,2007,701,Poll,110,Übriges Europa,478.0
010.030.2007.701.120,030,Einwohner mit Migrationshintergrund,2007,701,Poll,120,Sonstige,9.0
010.030.2007.702.010,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,10,Einwohner mit Migrationshintergrund,1188.0
010.030.2007.702.020,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,20,Deutsche mit Migrationshintergrund,715.0
010.030.2007.702.030,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,30,Aussiedler,365.0
010.030.2007.702.040,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,40,Eingebürgerte,289.0
010.030.2007.702.050,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,50,Ausländer,473.0
010.030.2007.702.060,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,60,Afrika,11.0
010.030.2007.702.070,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,70,Amerika,15.0
010.030.2007.702.080,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,80,Asien,48.0
010.030.2007.702.090,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,90,Europäische Union,185.0
010.030.2007.702.100,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,100,Türkei,78.0
010.030.2007.702.110,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,110,Übriges Europa,124.0
010.030.2007.702.120,030,Einwohner mit Migrationshintergrund,2007,702,Westhoven,120,Sonstige,12.0
010.030.2007.703.010,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,10,Einwohner mit Migrationshintergrund,2083.0
010.030.2007.703.020,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,20,Deutsche mit Migrationshintergrund,1195.0
010.030.2007.703.030,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,30,Aussiedler,571.0
010.030.2007.703.040,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,40,Eingebürgerte,523.0
010.030.2007.703.050,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,50,Ausländer,888.0
010.030.2007.703.060,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,60,Afrika,58.0
010.030.2007.703.070,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,70,Amerika,19.0
010.030.2007.703.080,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,80,Asien,160.0
010.030.2007.703.090,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,90,Europäische Union,276.0
010.030.2007.703.100,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,100,Türkei,231.0
010.030.2007.703.110,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,110,Übriges Europa,143.0
010.030.2007.703.120,030,Einwohner mit Migrationshintergrund,2007,703,Ensen,120,Sonstige,1.0
010.030.2007.704.010,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,10,Einwohner mit Migrationshintergrund,1715.0
010.030.2007.704.020,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,20,Deutsche mit Migrationshintergrund,583.0
010.030.2007.704.030,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,30,Aussiedler,126.0
010.030.2007.704.040,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,40,Eingebürgerte,341.0
010.030.2007.704.050,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,50,Ausländer,1132.0
010.030.2007.704.060,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,60,Afrika,56.0
010.030.2007.704.070,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,70,Amerika,2.0
010.030.2007.704.080,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,80,Asien,25.0
010.030.2007.704.090,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,90,Europäische Union,149.0
010.030.2007.704.100,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,100,Türkei,627.0
010.030.2007.704.110,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,110,Übriges Europa,272.0
010.030.2007.704.120,030,Einwohner mit Migrationshintergrund,2007,704,Gremberghoven,120,Sonstige,1.0
010.030.2007.705.010,030,Einwohner mit Migrationshintergrund,2007,705,Eil,10,Einwohner mit Migrationshintergrund,2811.0
010.030.2007.705.020,030,Einwohner mit Migrationshintergrund,2007,705,Eil,20,Deutsche mit Migrationshintergrund,1712.0
010.030.2007.705.030,030,Einwohner mit Migrationshintergrund,2007,705,Eil,30,Aussiedler,840.0
010.030.2007.705.040,030,Einwohner mit Migrationshintergrund,2007,705,Eil,40,Eingebürgerte,719.0
010.030.2007.705.050,030,Einwohner mit Migrationshintergrund,2007,705,Eil,50,Ausländer,1099.0
010.030.2007.705.060,030,Einwohner mit Migrationshintergrund,2007,705,Eil,60,Afrika,44.0
010.030.2007.705.070,030,Einwohner mit Migrationshintergrund,2007,705,Eil,70,Amerika,17.0
010.030.2007.705.080,030,Einwohner mit Migrationshintergrund,2007,705,Eil,80,Asien,116.0
010.030.2007.705.090,030,Einwohner mit Migrationshintergrund,2007,705,Eil,90,Europäische Union,380.0
010.030.2007.705.100,030,Einwohner mit Migrationshintergrund,2007,705,Eil,100,Türkei,323.0
010.030.2007.705.110,030,Einwohner mit Migrationshintergrund,2007,705,Eil,110,Übriges Europa,214.0
010.030.2007.705.120,030,Einwohner mit Migrationshintergrund,2007,705,Eil,120,Sonstige,5.0
010.030.2007.706.010,030,Einwohner mit Migrationshintergrund,2007,706,Porz,10,Einwohner mit Migrationshintergrund,6110.0
010.030.2007.706.020,030,Einwohner mit Migrationshintergrund,2007,706,Porz,20,Deutsche mit Migrationshintergrund,3458.0
010.030.2007.706.030,030,Einwohner mit Migrationshintergrund,2007,706,Porz,30,Aussiedler,1518.0
010.030.2007.706.040,030,Einwohner mit Migrationshintergrund,2007,706,Porz,40,Eingebürgerte,1615.0
010.030.2007.706.050,030,Einwohner mit Migrationshintergrund,2007,706,Porz,50,Ausländer,2652.0
010.030.2007.706.060,030,Einwohner mit Migrationshintergrund,2007,706,Porz,60,Afrika,120.0
010.030.2007.706.070,030,Einwohner mit Migrationshintergrund,2007,706,Porz,70,Amerika,22.0
010.030.2007.706.080,030,Einwohner mit Migrationshintergrund,2007,706,Porz,80,Asien,327.0
010.030.2007.706.090,030,Einwohner mit Migrationshintergrund,2007,706,Porz,90,Europäische Union,849.0
010.030.2007.706.100,030,Einwohner mit Migrationshintergrund,2007,706,Porz,100,Türkei,866.0
010.030.2007.706.110,030,Einwohner mit Migrationshintergrund,2007,706,Porz,110,Übriges Europa,453.0
010.030.2007.706.120,030,Einwohner mit Migrationshintergrund,2007,706,Porz,120,Sonstige,15.0
010.030.2007.707.010,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,10,Einwohner mit Migrationshintergrund,3968.0
010.030.2007.707.020,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,20,Deutsche mit Migrationshintergrund,2429.0
010.030.2007.707.030,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,30,Aussiedler,1243.0
010.030.2007.707.040,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,40,Eingebürgerte,995.0
010.030.2007.707.050,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,50,Ausländer,1539.0
010.030.2007.707.060,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,60,Afrika,52.0
010.030.2007.707.070,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,70,Amerika,24.0
010.030.2007.707.080,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,80,Asien,117.0
010.030.2007.707.090,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,90,Europäische Union,600.0
010.030.2007.707.100,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,100,Türkei,500.0
010.030.2007.707.110,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,110,Übriges Europa,235.0
010.030.2007.707.120,030,Einwohner mit Migrationshintergrund,2007,707,Urbach,120,Sonstige,11.0
010.030.2007.708.010,030,Einwohner mit Migrationshintergrund,2007,708,Elsdorf,10,Einwohner mit Migrationshintergrund,261.0
010.030.2007.708.020,030,Einwohner mit Migrationshintergrund,2007,708,Elsdorf,20,Deutsche mit Migrationshintergrund,181.0
010.030.2007.708.030,030,Einwohner mit Migrationshintergrund,2007,708,Elsdorf,30,Aussiedler,89.0
010.030.2007.708.040,030,Einwohner mit Migrationshintergrund,2007,708,Elsdorf,40,Eingebürgerte,68.0
010.030.2007.708.050,030,Einwohner mit Migrationshintergrund,2007,708,Elsdorf,50,Ausländer,80.0
