PERIMETER,TYP,HECTARES,ZWECK,RECNUM,LABEL1,Langname,subtype,TYPspezial,SHAPE_Leng,SHAPE_Area
780.148,Grün,3.68542090536,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,780.044911147,36854.2090536
783.85189096,Wasser,2.43581120415,,17.0,,Wasserfläche,8,,783.85189096,24358.1120415
785.706,Grün,3.62586470175,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,792.646098494,36258.6470175
788.085,M,2.80301571321,,16.0,M,Mischfläche,2,,787.952984848,28030.1571321
788.902,Grün,1.12676876559,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,785.667829241,11267.6876559
789.176,Grün,1.31503115992,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,788.99938024,13150.3115992
792.248,Grün,2.57879299271,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,792.105979693,25787.9299271
792.746,Grün,3.35098041472,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,805.185376732,33509.8041472
793.915,Grün,0.75561768066,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,793.750774093,7556.17680662
794.172,GBFL,2.41753593227,,1.0,,Gemeinbedarfsfläche,11,,809.617223122,24175.3593227
795.757673364,Wasser,3.86844826751,,17.0,,Wasserfläche,8,,795.757673364,38684.4826751
800.523,SO,3.63095518489,Camping,11.0,SO,Sonderbaufläche,17,,802.940607142,36309.5518489
801.321,Grün,2.757994554,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,801.197557006,27579.94554
806.87,MI,2.29301095135,,7.0,MI,Mischgebiet,16,,806.698278842,22930.1095135
806.876837216,bahn,0.65963377098,,18.0,,Fläche für Bahnanlagen,12,,806.876837216,6596.33770984
809.356,GE,1.82634290824,,2.0,GE,Gewerbefläche,3,,809.315855839,18263.4290824
811.81,Grün,1.1782014906,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,811.629156889,11782.014906
811.896,MK,2.42165961868,,8.0,MK,Kerngebiet,15,,811.734848615,24216.5961868
817.419,GBFL,3.38376653771,,1.0,,Gemeinbedarfsfläche,11,,841.421964222,33837.6653771
817.586,W,3.6682323672,,13.0,W,Wohnbaufläche,0,,817.440269092,36682.323672
821.059,GE,2.13362873606,,2.0,GE,Gewerbefläche,3,,820.894590382,21336.2873606
822.776,SO,4.81546898675,großfl. E.H.+z.S.,11.0,SO*,Sonderbaufläche,17,,858.15635337,48154.6898675
822.797,SO,0.8868086995,Hafen,11.0,SO,Sonderbaufläche,17,,842.050057552,8868.08699498
823.231,Grün,1.09515751376,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,823.073315003,10951.5751376
826.851,SO,4.31846312771,Post,11.0,SO,Sonderbaufläche,17,,826.695424765,43184.6312771
829.4,Grün,3.12747905507,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,840.770212275,31274.7905507
829.623,W,3.02048485287,,13.0,W,Wohnbaufläche,0,,829.433926015,30204.8485287
832.596,M,2.28732309775,,16.0,M,Mischfläche,2,,834.101836746,23189.7767093
833.38,SO,2.37192803993,Hafen,11.0,SO,Sonderbaufläche,17,,838.110112028,23719.2803993
834.060170999,Versor,3.11698883629,,12.0,,Fläche für Ver- und Entsorgung,9,,834.060170999,31169.8883629
835.811,M,2.48064514529,,16.0,M,Mischfläche,2,,857.730345423,24806.4514529
842.325,GE,1.09420574552,,2.0,GE,Gewerbefläche,3,,842.135696989,10942.0574552
843.773,GBFL,2.9370591716,,1.0,,Gemeinbedarfsfläche,11,,818.168498738,29370.591716
846.208,Grün,1.49621279447,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,846.019016507,14962.1279447
848.429,GE,3.98075984101,,2.0,GE,Gewerbefläche,3,,848.293253815,39807.5984101
850.605,Grün,1.8144998611,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,850.443001093,18144.998611
852.472,GBFL,3.06379091213,,1.0,,Gemeinbedarfsfläche,11,,835.50102762,30637.9091213
853.913124075,Versor,2.04557344017,,12.0,,Fläche für Ver- und Entsorgung,9,,853.913124075,20455.7344017
854.896,GE,1.83079187836,,2.0,GE,Gewerbefläche,3,,696.763551172,18307.9187836
856.584,MI,1.78184641486,,7.0,MI,Mischgebiet,16,,856.659587525,17818.4641486
857.37,M,4.22694467173,,16.0,M,Mischfläche,2,,857.216786218,42269.4467173
860.99,Grün,1.67346747449,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,640.39934797,16734.6747449
865.436,GI,4.06943661302,,3.0,GI,Industriefläche,4,,865.232370657,40694.3661302
866.864,Grün,1.12700834543,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,866.651362333,11270.0834543
868.479,Grün,1.95749838136,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,868.315801957,19574.9838136
868.985,SO,4.56477679738,KVB,11.0,SO,Sonderbaufläche,17,,868.810180481,45647.7679738
872.231,GE,3.16745071837,,2.0,GE,Gewerbefläche,3,,746.913736921,31674.5071837
879.324,M,2.69625962864,,16.0,M,Mischfläche,2,,879.149523021,26962.5962864
879.531965196,Wasser,5.05694194879,,17.0,,Wasserfläche,8,,879.531965196,50569.4194879
880.652,GBFL,2.42879486671,,1.0,,Gemeinbedarfsfläche,11,,880.47704812,24287.9486671
880.687,M,3.99156141965,,16.0,M,Mischfläche,2,,880.529195865,39915.6141965
882.869,Grün,2.38402129365,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,882.670655192,23840.2129365
883.789,Grün,3.26461706155,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,886.222504768,32646.1706155
885.208,GE,1.09437096245,,2.0,GE,Gewerbefläche,3,,463.318162319,10943.7096245
885.235347398,verkehr,1.22726009946,,21.0,,Fläche für Hauptverkehrszüge,13,,885.235347398,12272.6009946
886.959,Grün,0.96916522134,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,886.823359608,9691.6522134
887.392,Grün,1.44698018381,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,884.363766536,14469.8018381
887.64,MI,3.97676205255,,7.0,MI,Mischgebiet,16,,887.436034129,39767.6205255
889.782830592,Wasser,3.24458377265,,17.0,,Wasserfläche,8,,889.782830592,32445.8377265
892.393,SO,4.44043046814,Kloster,11.0,SO,Sonderbaufläche,17,,892.231269566,44404.3046814
894.373,MI,2.9463425788,,7.0,MI,Mischgebiet,16,,884.862675972,29463.425788
894.543378098,bahn,2.71574138471,,18.0,,Fläche für Bahnanlagen,12,,894.543378098,27157.4138471
895.398,M,4.87063364756,,16.0,M,Mischfläche,2,,895.233052678,48706.3364756
895.913,GE,3.94571379219,,2.0,GE,Gewerbefläche,3,,895.723488811,39457.1379219
898.404869694,Versor,4.78557392101,,12.0,,Fläche für Ver- und Entsorgung,9,,898.404869694,47855.7392101
899.299,GBFL,5.42056191353,,1.0,,Gemeinbedarfsfläche,11,,899.094480823,54205.6191353
905.123,Grün,2.08234023931,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,904.911625308,20823.4023931
907.486,M,4.82111365727,,16.0,M,Mischfläche,2,,890.887811353,48211.1365727
909.212,Grün,1.89957662476,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,909.036334522,18995.7662476
911.711,W,3.62600535913,,13.0,W,Wohnbaufläche,0,,921.939684374,36260.0535913
914.466,GE,4.64432539116,,2.0,GE,Gewerbefläche,3,,914.321611548,46443.2539116
914.855,Grün,1.8459773528,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,926.738653261,18459.773528
918.539,W,3.48740400297,,13.0,W,Wohnbaufläche,0,,918.367074221,34874.0400297
919.183581146,Versor,5.07620202752,,12.0,,Fläche für Ver- und Entsorgung,9,,919.183581146,50762.0202752
927.473896801,bahn,0.7808572783,,18.0,,Fläche für Bahnanlagen,12,,927.473896801,7808.572783
927.547,Grün,3.45509659266,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,927.342618101,34550.9659266
927.684,Grün,3.53947277197,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,959.113913721,35394.7277197
929.536,GE,5.38651632988,,2.0,GE,Gewerbefläche,3,,952.023237108,53865.1632988
930.817,W,4.22919872857,,13.0,W,Wohnbaufläche,0,,930.416513413,42291.9872857
932.071018563,Versor,4.23346975804,,0.0,,Fläche für Ver- und Entsorgung,9,,932.071018563,42334.6975804
932.895,GE,2.56254510696,,2.0,GE,Gewerbefläche,3,,977.725339133,25625.4510696
933.45,SO,1.08924344141,Hafen,11.0,SO,Sonderbaufläche,17,,920.626157363,10892.4344141
935.397,W,1.49839016203,,13.0,W,Wohnbaufläche,0,,935.215082195,14983.9016203
938.046586954,Versor,4.59835095883,,12.0,,Fläche für Ver- und Entsorgung,9,,938.046586954,45983.5095883
938.177,GE,3.21919386281,,2.0,GE,Gewerbefläche,3,,918.578226396,32191.9386281
939.757,GI,4.42355146276,,3.0,GI,Industriefläche,4,,932.60951719,44235.5146276
940.66,Grün,2.12359784463,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1159.43670385,21235.9784463
942.669,Grün,2.25480175245,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,912.033138557,22548.0175245
943.45864199,Wasser,5.48465607158,,17.0,,Wasserfläche,8,,943.45864199,54846.5607158
943.882,GBFL,5.25395268254,,1.0,,Gemeinbedarfsfläche,11,,942.497668194,52539.5268254
947.376,M,3.50181270565,,16.0,M,Mischfläche,2,,948.745752044,35018.1270565
947.59,GI,5.48640650757,,3.0,GI,Industriefläche,4,,947.425823311,54864.0650757
948.254,MI,2.60963203561,,7.0,MI,Mischgebiet,16,,948.048827104,26096.3203561
948.343,Grün,1.52438535597,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,948.130366125,15243.8535597
950.301921775,bahn,1.68466473323,,18.0,,Fläche für Bahnanlagen,12,,950.301921775,16846.6473323
951.704,GBFL,3.83749295695,,1.0,,Gemeinbedarfsfläche,11,,953.900341418,38374.9295695
955.186239984,Wasser,1.13847986186,,17.0,,Wasserfläche,8,,955.186239984,11384.7986186
957.974,Grün,3.59451508806,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,957.749989577,35945.1508806
959.427,WB,4.91817160965,,14.0,WB,Besonderes Wohngebiet,1,,965.701853038,49181.7160965
960.963,Grün,0.30516133906,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,415.210271349,3051.61339061
960.963,Grün,0.75699598368,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,498.806108507,7569.95983685
960.963,Grün,3.12181062009,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,770.070118916,31218.1062009
960.963,Grün,5.25794084182,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,918.358030035,52579.4084182
960.963,Grün,315.695370762,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,32500.4266225,3156129.7828
963.240682641,Wasser,5.44364779143,,17.0,,Wasserfläche,8,,963.240682641,54436.4779143
966.482,Grün,1.73570160903,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,984.168769866,17357.0160903
968.649457978,Wasser,2.71666289348,,17.0,,Wasserfläche,8,,968.649457978,27166.6289348
972.332,M,3.10993796384,,16.0,M,Mischfläche,2,,972.148458732,31099.3796384
972.999,GBFL,5.70733783513,,1.0,,Gemeinbedarfsfläche,11,,951.306500534,57073.3783513
974.274,Grün,4.21128321633,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,989.933197178,42112.8321633
974.473,GE,4.29111318066,,2.0,GE,Gewerbefläche,3,,974.275833761,42911.1318066
976.037,Grün,2.21680927525,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,975.859366872,22168.0927525
977.721,GBFL,3.68798475385,,1.0,,Gemeinbedarfsfläche,11,,978.346798778,36879.8475385
978.321,M,4.01365501974,,16.0,M,Mischfläche,2,,978.552337793,40136.5501974
978.66,SO,5.68990049088,großfl. E.H.,11.0,SO,Sonderbaufläche,17,,1008.61911172,56899.0049088
979.849622157,bahn,1.4508656315,,18.0,,Fläche für Bahnanlagen,12,,979.849622157,14508.656315
984.422,WB,3.78216791943,,14.0,WB,Besonderes Wohngebiet,1,,1008.96019556,37821.6791943
986.38,Grün,3.1879046613,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,983.399266259,31879.046613
988.598,GE,3.09967960774,,2.0,GE,Gewerbefläche,3,,988.394990023,30996.7960774
991.237,GE,4.60977815246,,2.0,GE,Gewerbefläche,3,,1018.03274856,46097.7815246
996.338,Grün,3.61362918191,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,996.116813894,36136.2918191
997.086,GBFL,3.08362827511,,1.0,,Gemeinbedarfsfläche,11,,807.601810568,30836.2827511
997.742,SO,5.87122067341,großfl. E.H.,11.0,SO,Sonderbaufläche,17,,997.496818307,58712.2067341
998.283,GBFL,4.94343544556,,1.0,,Gemeinbedarfsfläche,11,,998.072894679,49434.3544556
998.289,GBFL,4.72020419784,,1.0,,Gemeinbedarfsfläche,11,,1000.75539459,47202.0419784
998.318,GE,4.84255474716,,2.0,GE,Gewerbefläche,3,,996.696560456,48425.5474716
998.465,W,5.06057840193,,13.0,W,Wohnbaufläche,0,,998.232257332,50605.7840193
999.254,GE,2.1471583935,,2.0,GE,Gewerbefläche,3,,977.52355506,21471.583935
1000.99651991,Versor,3.64662487024,,12.0,,Fläche für Ver- und Entsorgung,9,,1000.99651991,36466.2487024
1002.676,SO,4.24299068876,großfl. E.H.,11.0,SO,Sonderbaufläche,17,,1202.55169578,42429.9068876
1004.17968642,Versor,6.23056156702,,12.0,,Fläche für Ver- und Entsorgung,9,,1004.17968642,62305.6156702
1004.958,W,3.98376543952,,13.0,W,Wohnbaufläche,0,,1012.67728862,39837.6543952
1006.127,Grün,1.01969906475,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1005.95425637,10196.9906475
1007.888,Grün,4.44875814305,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,960.871679506,44487.5814305
1009.346,GE,5.13192297702,,2.0,GE,Gewerbefläche,3,,1009.13167828,51319.2297702
1010.86890892,Wasser,4.87966397646,,17.0,,Wasserfläche,8,,1010.86890892,48796.6397646
1013.363,Grün,3.53252086766,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1013.11591605,35325.2086766
1018.688,GE,6.04015026265,,2.0,GE,Gewerbefläche,3,,1018.47167537,60401.5026265
1018.937,MI,2.33322426808,,7.0,MI,Mischgebiet,16,,1018.7721117,23332.2426808
1020.212,Grün,1.50071643915,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1019.99911224,15007.1643915
1021.119,GBFL,3.55219742703,,1.0,,Gemeinbedarfsfläche,11,,1031.23948287,35521.9742703
1024.95292552,Versor,5.53008459641,,12.0,,Fläche für Ver- und Entsorgung,9,,1024.95292552,55300.8459641
1029.526,WB,1.50400333714,,14.0,WB,Besonderes Wohngebiet,1,,1029.33354642,15040.0333714
1030.175,Grün,3.64069216143,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1027.01030321,36406.9216143
1035.787,SO,4.09678841082,großfl. E.H.,11.0,SO,Sonderbaufläche,17,,1035.62594247,40967.8841082
1037.08552907,bahn,1.91486615969,,18.0,,Fläche für Bahnanlagen,12,,1037.08552907,19148.6615969
1038.728,Grün,2.74328186996,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1015.51358773,27432.8186996
1039.556,GE,3.70922590428,,2.0,GE,Gewerbefläche,3,,1039.32232917,37092.2590428
1040.05541796,Wasser,3.79426229643,,17.0,,Wasserfläche,8,,1040.05541796,37942.6229643
1040.255,W,6.10848619448,,13.0,W,Wohnbaufläche,0,,1045.01025741,61084.8619448
1042.998,GE,6.27140814438,,2.0,GE,Gewerbefläche,3,,1044.78531242,62397.535712
1043.842,Grün,5.16132762469,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1047.05687716,51613.2762469
1043.876,WB,6.66383539583,,14.0,WB,Besonderes Wohngebiet,1,,1043.67791596,66638.3539583
1046.27271746,Wasser,0.90663208555,,17.0,,Wasserfläche,8,,1046.27271746,9066.32085554
1048.96461028,bahn,2.02618405075,,18.0,,Fläche für Bahnanlagen,12,,1048.96461028,20261.8405075
1051.178,Grün,6.20964771644,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1050.9680679,62096.4771644
1051.398,GBFL,4.90312575842,,1.0,,Gemeinbedarfsfläche,11,,1044.4493683,49031.2575842
1053.953,Grün,5.69796473451,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1073.05597683,56979.6473451
1054.24892205,Versor,6.76319808129,,12.0,,Fläche für Ver- und Entsorgung,9,,1054.24892205,67631.9808129
1056.186,Grün,0.79601773448,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,959.982862647,7960.17734484
1057.342,MI,2.88317696034,,7.0,MI,Mischgebiet,16,,1057.13330334,28831.7696034
1057.961,MI,3.95905065652,,7.0,MI,Mischgebiet,16,,1057.78552178,39590.5065652
1058.465,GI,6.78237164703,,3.0,GI,Industriefläche,4,,1058.23888761,67823.7164703
1061.366,W,5.65356188583,,13.0,W,Wohnbaufläche,0,,1061.17572354,56535.6188583
1069.095,W,6.99106484065,,13.0,W,Wohnbaufläche,0,,1073.51776397,69910.6484065
1071.038,Grün,3.30021144108,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1070.78173255,33002.1144108
1072.536,GBFL,2.96813695,,1.0,,Gemeinbedarfsfläche,11,,735.991159115,29681.3695
1072.536,MI,1.5289603723,,7.0,MI,Mischgebiet,16,,502.908307833,15289.603723
1072.536,W,2.34999924831,,1.0,W,Wohnbaufläche,0,,616.97910129,23499.9924831
1072.661,SO,6.66941915176,Reha-Zentr.,11.0,SO,Sonderbaufläche,17,,1023.99977472,66694.1915176
1073.006,Grün,3.09061111978,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1078.54989641,30906.1111978
1075.529,GBFL,5.19845948856,,1.0,,Gemeinbedarfsfläche,11,,1075.32141655,51984.5948856
1076.944,SO,2.42754814062,Hafen,11.0,SO,Sonderbaufläche,17,,1081.86375466,24275.4814062
1078.1,W,6.73295074547,,13.0,W,Wohnbaufläche,0,,1077.58235652,67329.5074547
1078.13118384,Wasser,3.51470592566,,17.0,,Wasserfläche,8,,1078.13118384,35147.0592566
1079.077,GBFL,6.62766041377,,1.0,,Gemeinbedarfsfläche,11,,1078.86974839,66276.6041377
1081.24237545,verkehr,1.53307576148,,21.0,,Fläche für Hauptverkehrszüge,13,,1081.24237545,15330.7576148
1083.264,Grün,3.04580743223,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1111.94998213,30458.0743223
1085.043,GE,5.29823056161,,2.0,GE,Gewerbefläche,3,,1090.09282759,52982.3056161
1085.478,GBFL,5.45264589,,1.0,,Gemeinbedarfsfläche,11,,1085.22658281,54526.4589
1086.649,Grün,5.4953094339,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1086.4297843,54953.094339
1087.126,Grün,1.53345876848,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1087.33812502,15334.5876848
1087.487,Grün,1.33582965634,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1087.29775819,13358.2965634
1088.374,Grün,2.60129442704,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,723.06354651,26012.9442704
1094.143,GE,5.29397097489,,2.0,GE,Gewerbefläche,3,,1093.93174284,52939.7097489
1094.56,Grün,2.3895172595,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1094.34996696,23895.172595
1100.14,Grün,1.37908335913,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1099.7660368,13790.8335913
1100.374,GBFL,5.07137421584,,1.0,,Gemeinbedarfsfläche,11,,1100.17051125,50713.7421584
1101.452,Grün,1.86742022311,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1111.57033374,18674.2022311
1104.17513422,Wasser,1.41779728568,,17.0,,Wasserfläche,8,,1104.17513422,14177.9728568
1106.711,Grün,24.8247128422,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,2443.8761592,248247.128422
1109.168,GBFL,4.18061347057,,1.0,,Gemeinbedarfsfläche,11,,1030.72434818,41806.1347057
1109.684,M,4.72317401212,,16.0,M,Mischfläche,2,,1176.22695026,47231.7401212
1110.052,GE,5.95297084983,,2.0,GE,Gewerbefläche,3,,1109.84302141,59529.7084983
1110.60119219,Wasser,5.73926350922,,17.0,,Wasserfläche,8,,1110.60119219,57392.6350922
1113.265,W,5.89159485238,,13.0,W,Wohnbaufläche,0,,1113.02852552,58915.9485238
1113.323,WB,6.40655329031,,14.0,WB,Besonderes Wohngebiet,1,,1095.19737381,64065.5329031
1114.882,Grün,3.92115044285,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1114.61019881,39211.5044285
1120.633,Grün,5.93966529326,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1120.38433252,59396.6529326
1122.168,Grün,6.13005453044,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1121.92036133,61300.5453044
1129.565,W,7.21574346285,,13.0,W,Wohnbaufläche,0,,1135.15953204,72157.4346285
1129.582,Grün,1.67334542298,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1129.3459951,16733.4542298
1130.714,SO,5.90318992504,Rundfunk,11.0,SO,Sonderbaufläche,17,,1130.49109686,59031.8992504
1131.67765845,Wasser,1.17471316368,,17.0,,Wasserfläche,8,,1131.67765845,11747.1316368
1132.038,W,7.30590007678,,13.0,W,Wohnbaufläche,0,,1131.79578806,73059.0007678
1133.282,GE,1.63194215019,,2.0,GE,Gewerbefläche,3,,1133.04713488,16319.4215019
1134.998,Grün,2.0448868592,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1134.75676716,20448.868592
1137.02486407,Versor,5.8436849143,,12.0,,Fläche für Ver- und Entsorgung,9,,1137.02486407,58436.849143
1146.522,Landwi,1.02984676032,,5.0,,Fläche für die Landwirtschaft,6,,1146.34421604,10298.4676032
1149.525,W,7.89719100698,,13.0,W,Wohnbaufläche,0,,1152.14421721,78971.9100698
1150.113,GBFL,4.94623446375,,1.0,,Gemeinbedarfsfläche,11,,1238.76709359,49462.3446375
1150.339,M,3.69497970852,,16.0,M,Mischfläche,2,,1150.14584761,36949.7970852
1150.981,GBFL,8.41018569653,,1.0,,Gemeinbedarfsfläche,11,,1153.25795024,84101.8569653
1151.511,GBFL,5.43115150158,,1.0,,Gemeinbedarfsfläche,11,,1152.51785556,54311.5150158
1151.856,MI,5.03046881285,,7.0,MI,Mischgebiet,16,,1151.63097771,50304.6881285
1160.861,GBFL,5.58077739864,,1.0,,Gemeinbedarfsfläche,11,,1141.12324146,55807.7739864
1164.202,Grün,3.7408907822,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1163.98969247,37408.907822
1164.465,Grün,1.42181387993,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1164.21313341,14218.1387993
1164.496,Grün,2.43565318161,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1173.67535387,24356.5318161
1165.63,W,7.23400729539,,13.0,W,Wohnbaufläche,0,,1165.37037302,72340.0729539
1166.126,Grün,6.04831696741,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1160.70428154,60483.1696741
1168.67,GE,5.77949005946,,2.0,GE,Gewerbefläche,3,,1164.08785384,57794.9005946
1169.632,Grün,1.92791417168,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1169.38556192,19279.1417168
1171.761,Grün,5.30526737105,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1264.28451721,53052.6737105
1173.23495749,Wasser,1.60827903256,,17.0,,Wasserfläche,8,,1173.23495749,16082.7903256
1174.252,GBFL,5.43569907844,,1.0,,Gemeinbedarfsfläche,11,,1173.99990817,54356.9907844
1175.632,GE,6.12798408789,,2.0,GE,Gewerbefläche,3,,1175.35100888,61279.8408789
1180.166,GE,3.33905671509,,2.0,GE,Gewerbefläche,3,,1209.08293328,33390.5671509
1181.606,MI,6.10654399897,,7.0,MI,Mischgebiet,16,,1139.77064227,61065.4399897
1183.384,SO,5.69107175588,UNI,11.0,SO,Sonderbaufläche,17,,1183.16140971,56910.7175588
1184.377,Grün,5.02583073727,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1113.15985921,50258.3073727
1189.137,M,5.91566625517,,16.0,M,Mischfläche,2,,1188.9080188,59156.6625517
1189.775,M,6.92046137102,,16.0,M,Mischfläche,2,,1189.55803283,69204.6137102
1190.689,SO,5.3436464069,Baumarkt,11.0,SO,Sonderbaufläche,17,,1190.4385736,53436.464069
1192.261,M,4.5183794944,,16.0,M,Mischfläche,2,,1192.18191715,45183.794944
1198.497,Grün,2.60855554172,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1193.66932729,26085.5554172
1199.256,GI,9.22139065507,,3.0,GI,Industriefläche,4,,1199.0475054,92213.9065507
1200.096,M,5.47937825265,,16.0,M,Mischfläche,2,,1199.8756029,54793.7825265
1203.992,WB,5.01556174107,,14.0,WB,Besonderes Wohngebiet,1,,1208.11541814,50155.6174107
1204.067,W,5.19438495622,,13.0,W,Wohnbaufläche,0,,1209.30800943,51943.8495622
1204.435,GI,8.37782945808,,3.0,GI,Industriefläche,4,,1187.28104422,83778.2945808
1205.766,GE,5.48470530409,,2.0,GE,Gewerbefläche,3,,1205.49305281,54847.0530409
1207.443,Grün,2.14175338302,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1207.23331532,21417.5338302
1208.207,Grün,5.29953205776,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1215.83794777,52995.3205776
1209.497,M,6.36498534415,,16.0,M,Mischfläche,2,,1209.25316754,63649.8534415
1213.447,GE,7.20172337388,,2.0,GE,Gewerbefläche,3,,1226.77985035,72017.2337388
1213.718,Grün,7.84910713176,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1213.50708185,78491.0713176
1215.0,GE,6.14176522307,,2.0,GE,Gewerbefläche,3,,1214.70895305,61417.6522307
1218.55869696,Versor,2.92870294677,,0.0,,Fläche für Ver- und Entsorgung,9,,1218.55869696,29287.0294677
1220.572,GBFL,7.36682080381,,1.0,,Gemeinbedarfsfläche,11,,1220.30013002,73668.2080381
1222.24,MI,1.87506542891,,7.0,MI,Mischgebiet,16,,1221.98283276,18750.6542891
1226.191,GBFL,9.50961025933,,1.0,,Gemeinbedarfsfläche,11,,1225.91311516,95096.1025933
1226.20236082,Versor,8.86532806908,,12.0,,Fläche für Ver- und Entsorgung,9,,1226.20236082,88653.2806908
1227.873,Grün,3.31108638939,,4.0,,Grünfläche mit tw. landwirtschftl. Nutzung,5,,1227.60837174,33110.8638939
1229.709,W,6.1527613328,,13.0,W,Wohnbaufläche,0,,1229.40540168,61527.613328
1229.827,MK,6.0656433803,,8.0,MK,Kerngebiet,15,,1229.63035656,60656.433803
1234.281,GE,5.50112219123,,2.0,GE,Gewerbefläche,3,,1234.00631399,55011.2219123
1235.267,GI,6.21835341274,,3.0,GI,Industriefläche,4,,1235.0117416,62183.5341274
1236.678,M,5.78132445094,,16.0,M,Mischfläche,2,,1236.11843693,57813.2445094
