Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilpanzeile;Ist 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;13 - Summe investive Auszahlungen;5.898.748;8.347.000;25.744.000;25.778.000;2.775.000;2.775.000
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;14 - Saldo Investitionstätigkeit;6.776.367;-3.318.200;-5.040.300;-5.074.300;-2.774.000;-2.774.000
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;18 - Tilgung von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;19 - Gewährung von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;199.875;82.000;1.037.000;81.000;81.000;81.000
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;06 - Summe investive Einzahlungen;199.875;82.000;1.037.000;81.000;81.000;81.000
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;08 - Auszahlungen für Baumaßnahmen;1.594.604;1.330.000;1.038.500;1.077.000;1.077.000;1.077.000
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;0;84.700;73.000;67.000;67.000;67.000
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;11 - Auszahlung von aktivierbaren Zuwendungen;6.879;372.000;1.400.500;372.000;372.000;372.000
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;13 - Summe investive Auszahlungen;1.601.483;1.786.700;2.512.000;1.516.000;1.516.000;1.516.000
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;14 - Saldo Investitionstätigkeit;-1.401.607;-1.704.700;-1.475.000;-1.435.000;-1.435.000;-1.435.000
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;15 - Aufnahme von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;18 - Tilgung von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0604;Kinder- und Jugendarbeit;19 - Gewährung von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;06 - Summe investive Einzahlungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;30.176;40.300;90.300;40.300;40.300;40.300
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;13 - Summe investive Auszahlungen;30.176;40.300;90.300;40.300;40.300;40.300
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;14 - Saldo Investitionstätigkeit;-30.176;-40.300;-90.300;-40.300;-40.300;-40.300
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;18 - Tilgung von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0605;familienbezogene Beratung und Behandlung;19 - Gewährung von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;06 - Summe investive Einzahlungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;331.603;109.000;109.000;109.000;109.000;109.000
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;13 - Summe investive Auszahlungen;331.603;109.000;109.000;109.000;109.000;109.000
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;14 - Saldo Investitionstätigkeit;-331.603;-109.000;-109.000;-109.000;-109.000;-109.000
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;15 - Aufnahme von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;18 - Tilgung von Darlehen;0;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0606;Hilfe für junge Menschen und ihre Familien;19 - Gewährung von Darlehen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;06 - Summe investive Einzahlungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;135.437;147.600;327.300;125.600;125.600;125.600
07;Gesundheitsdienste;0701;Gesundheitsdienste ;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;13 - Summe investive Auszahlungen;135.437;147.600;327.300;125.600;125.600;125.600
07;Gesundheitsdienste;0701;Gesundheitsdienste ;14 - Saldo Investitionstätigkeit;-135.437;-147.600;-327.300;-125.600;-125.600;-125.600
07;Gesundheitsdienste;0701;Gesundheitsdienste ;15 - Aufnahme von Darlehen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;18 - Tilgung von Darlehen;0;0;0;0;0;0
07;Gesundheitsdienste;0701;Gesundheitsdienste ;19 - Gewährung von Darlehen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;2.216.920;2.041.569;2.041.569;2.041.569;2.041.569;2.041.569
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;06 - Summe investive Einzahlungen;2.216.920;2.041.569;2.041.569;2.041.569;2.041.569;2.041.569
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;08 - Auszahlungen für Baumaßnahmen;1.253.335;6.041.569;18.959.858;6.041.569;6.041.569;6.041.569
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;97.179;687.000;687.000;687.000;687.000;687.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;11 - Auszahlung von aktivierbaren Zuwendungen;601.457;600.000;600.000;600.000;600.000;600.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;13 - Summe investive Auszahlungen;1.951.971;7.328.569;20.246.858;7.328.569;7.328.569;7.328.569
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;14 - Saldo Investitionstätigkeit;264.949;-5.287.000;-18.205.289;-5.287.000;-5.287.000;-5.287.000
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;15 - Aufnahme von Darlehen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;18 - Tilgung von Darlehen;0;0;0;0;0;0
08;Sportförderung;0801;Sportförderung/Unterhaltung von Sportstätten;19 - Gewährung von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;06 - Summe investive Einzahlungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;08 - Auszahlungen für Baumaßnahmen;210.806;1.500.000;59.000;124.500;124.500;1.500.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;20.322;65.000;65.000;65.000;65.000;65.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;13 - Summe investive Auszahlungen;231.128;1.565.000;124.000;189.500;189.500;1.565.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;14 - Saldo Investitionstätigkeit;-231.128;-1.565.000;-124.000;-189.500;-189.500;-1.565.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;18 - Tilgung von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0901;Stadtplanung;19 - Gewährung von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;-1.094.490;587.000;551.900;771.000;769.000;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;02 - Einzahlung aus der Veräußerung von Sachanlagen;3.143;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;06 - Summe investive Einzahlungen;-1.091.347;587.000;551.900;771.000;769.000;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;08 - Auszahlungen für Baumaßnahmen;438.710;6.128.000;6.224.000;7.402.718;3.499.987;3.507.836
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;6.889;89.000;47.000;67.000;27.000;27.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;11 - Auszahlung von aktivierbaren Zuwendungen;9;3.900.000;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;13 - Summe investive Auszahlungen;445.608;10.117.000;6.271.000;7.469.718;3.526.987;3.534.836
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;14 - Saldo Investitionstätigkeit;-1.536.955;-9.530.000;-5.719.100;-6.698.718;-2.757.987;-3.534.836
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;18 - Tilgung von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0902;Stadtentwicklung;19 - Gewährung von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;02 - Einzahlung aus der Veräußerung von Sachanlagen;169.133;1.023.000;1.023.000;1.023.000;1.023.000;1.023.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;06 - Summe investive Einzahlungen;169.133;1.023.000;1.023.000;1.023.000;1.023.000;1.023.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;3.327.339;1.534.000;1.534.000;1.534.000;1.534.000;1.534.000
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;171.443;372.700;737.700;384.500;76.500;76.500
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;13 - Summe investive Auszahlungen;3.498.782;1.906.700;2.271.700;1.918.500;1.610.500;1.610.500
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;14 - Saldo Investitionstätigkeit;-3.329.649;-883.700;-1.248.700;-895.500;-587.500;-587.500
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;18 - Tilgung von Darlehen;0;0;0;0;0;0
09;Räumliche Planung und Entwicklung, Geoinformationen;0903;Grundstücksbezogene Basisinformationen, Grundstücksordnung und Wertermittlung;19 - Gewährung von Darlehen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;06 - Summe investive Einzahlungen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;40.725;85.000;85.000;85.000;85.000;85.000
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;13 - Summe investive Auszahlungen;40.725;85.000;85.000;85.000;85.000;85.000
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;14 - Saldo Investitionstätigkeit;-40.725;-85.000;-85.000;-85.000;-85.000;-85.000
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;15 - Aufnahme von Darlehen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;18 - Tilgung von Darlehen;0;0;0;0;0;0
10;Bauen und Wohnen;1001;Baugenehmigungen, Bauordnungsbehördliche Maßnahmen;19 - Gewährung von Darlehen;0;0;0;0;0;0
10;Bauen und Wohnen;1002;Denkmalpflege;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
10;Bauen und Wohnen;1002;Denkmalpflege;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
10;Bauen und Wohnen;1002;Denkmalpflege;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
