Produktbereich;PB_BEZ;Teilplan;PG_BEZ;Bezirk;Bezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;6;Chorweiler;22 = ordentliches Jahresergebnis (18 und 21);1.220.453;1.149.318;1.750.959;1.319.029;1.368.221;1.408.398
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;6;Chorweiler;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);1.220.453;1.149.318;1.750.959;1.319.029;1.368.221;1.408.398
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;6;Chorweiler;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);92.853;82.393;94.282;94.282;94.282;94.282
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;6;Chorweiler;28 = Jahresergebnis;1.313.306;1.231.710;1.845.241;1.413.311;1.462.503;1.502.680
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;02 - Zuwendungen und allg. Umlagen;-36.497;-40.125;-63.848;-63.848;-63.848;-63.848
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;05 - privatrechtl. Leistungsentgelte;-125.954;-182.616;-120.718;-120.718;-120.718;-120.718
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;06 - Kostenerstattungen und Umlagen;-587;0;-1.050;-1.050;-1.050;-1.050
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;07 - sonstige ordentliche Erträge;-3.782;-3.000;-3.000;-3.000;-3.000;-3.000
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;10 = ordentliche Erträge;-166.820;-225.741;-188.616;-188.616;-188.616;-188.616
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;11 - Personalaufwendungen;290.892;313.283;331.529;363.015;379.322;392.987
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;13 - Aufwendungen für Sach- und Dienstleistungen;294.257;510.500;347.540;337.540;337.540;337.540
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;14 - Bilanzielle Abschreibungen;65.886;70.805;68.046;66.114;65.979;63.574
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;16 - sonstige ordentl. Aufwendungen;62.276;52.140;76.842;80.676;80.676;80.676
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;17 = ordentliche Aufwendungen;713.310;946.728;823.956;847.345;863.517;874.777
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);546.490;720.988;635.340;658.729;674.901;686.161
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;22 = ordentliches Jahresergebnis (18 und 21);546.490;720.988;635.340;658.729;674.901;686.161
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);546.490;720.988;635.340;658.729;674.901;686.161
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);39.412;41.635;38.803;38.803;38.803;38.803
05;Soziale Hilfen;0507;Betrieb, Unterhaltung u. Förderung von Bürgerhäusern u. -zentren;8;Kalk;28 = Jahresergebnis;585.902;762.622;674.143;697.532;713.704;724.964
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;02 - Zuwendungen und allg. Umlagen;-6.037.791;-3.007.661;-4.786.447;-5.064.021;-5.201.926;-5.215.220
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;03 - sonstige Transfererträge;0;-49;-193;-193;-193;-193
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;04 - öffentl.rechtl. Leistungsentgelte;-1.383.892;-1.663.509;-1.540.104;-1.633.082;-1.637.866;-1.644.737
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;05 - privatrechtl. Leistungsentgelte;0;0;-15;-15;-15;-15
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;06 - Kostenerstattungen und Umlagen;-233.007;-118.103;-126.697;-135.291;-135.450;-135.450
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;07 - sonstige ordentliche Erträge;-16.802;-2.319;-3.150;-3.167;-3.183;-3.200
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;10 = ordentliche Erträge;-7.671.492;-4.791.641;-6.456.606;-6.835.769;-6.978.633;-6.998.815
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;11 - Personalaufwendungen;8.806.327;9.970.381;9.770.935;11.347.274;11.792.633;12.199.402
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;13 - Aufwendungen für Sach- und Dienstleistungen;795.006;457.363;753.124;753.870;754.074;754.074
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;14 - Bilanzielle Abschreibungen;99.727;138.350;295.828;309.556;312.358;315.215
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;15 - Transferaufwendungen;378.121;0;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;16 - sonstige ordentl. Aufwendungen;4.622.378;2.675.240;2.761.122;2.766.405;2.766.916;2.766.826
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;17 = ordentliche Aufwendungen;14.701.558;13.241.334;13.581.008;15.177.105;15.625.981;16.035.518
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);7.030.066;8.449.693;7.124.402;8.341.336;8.647.348;9.036.703
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;22 = ordentliches Jahresergebnis (18 und 21);7.030.066;8.449.693;7.124.402;8.341.336;8.647.348;9.036.703
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);7.030.066;8.449.693;7.124.402;8.341.336;8.647.348;9.036.703
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);297.053;318.525;343.163;368.098;386.296;399.201
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;1;Innenstadt;28 = Jahresergebnis;7.327.120;8.768.219;7.467.566;8.709.434;9.033.643;9.435.904
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;02 - Zuwendungen und allg. Umlagen;-3.843.757;-3.590.463;-5.402.125;-5.715.524;-5.871.193;-5.886.141
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;03 - sonstige Transfererträge;0;-220;-217;-217;-217;-217
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;04 - öffentl.rechtl. Leistungsentgelte;-1.517.534;-1.705.595;-1.578.439;-1.671.029;-1.676.971;-1.684.885
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;05 - privatrechtl. Leistungsentgelte;0;0;-17;-17;-17;-17
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;06 - Kostenerstattungen und Umlagen;-934.494;-682.706;-732.385;-782.064;-782.986;-782.986
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;07 - sonstige ordentliche Erträge;-28.175;-7.349;-8.270;-8.289;-8.306;-8.326
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;10 = ordentliche Erträge;-6.323.961;-5.986.331;-7.721.453;-8.177.139;-8.339.690;-8.362.573
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;11 - Personalaufwendungen;9.813.871;11.666.877;11.185.848;13.034.712;13.547.484;14.010.450
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;13 - Aufwendungen für Sach- und Dienstleistungen;770.106;587.102;877.713;878.922;880.221;879.647
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;14 - Bilanzielle Abschreibungen;164.541;245.074;456.122;478.902;482.485;486.140
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;16 - sonstige ordentl. Aufwendungen;2.341.346;2.582.792;2.602.012;2.608.586;2.607.921;2.607.950
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;17 = ordentliche Aufwendungen;13.089.863;15.081.844;15.121.695;17.001.123;17.518.111;17.984.187
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);6.765.902;9.095.513;7.400.243;8.823.984;9.178.421;9.621.614
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;22 = ordentliches Jahresergebnis (18 und 21);6.765.902;9.095.513;7.400.243;8.823.984;9.178.421;9.621.614
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);6.765.902;9.095.513;7.400.243;8.823.984;9.178.421;9.621.614
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);350.489;352.869;358.405;384.434;403.430;416.902
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;2;Rodenkirchen;28 = Jahresergebnis;7.116.391;9.448.382;7.758.648;9.208.418;9.581.851;10.038.516
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;02 - Zuwendungen und allg. Umlagen;-4.815.826;-4.830.074;-6.933.237;-7.335.794;-7.535.658;-7.554.685
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;03 - sonstige Transfererträge;-72;-220;-278;-278;-278;-278
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;04 - öffentl.rechtl. Leistungsentgelte;-1.927.703;-2.328.791;-2.070.662;-2.192.906;-2.200.409;-2.207.995
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;05 - privatrechtl. Leistungsentgelte;0;0;-22;-22;-22;-22
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;06 - Kostenerstattungen und Umlagen;-925.370;-681.612;-731.211;-780.811;-781.731;-781.731
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;07 - sonstige ordentliche Erträge;-21.304;-9.861;-11.070;-11.094;-11.116;-11.142
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;10 = ordentliche Erträge;-7.690.276;-7.850.558;-9.746.481;-10.320.905;-10.529.215;-10.555.854
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;11 - Personalaufwendungen;11.933.258;13.933.092;13.557.410;15.754.078;16.375.341;16.942.819
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;13 - Aufwendungen für Sach- und Dienstleistungen;1.006.963;835.317;1.129.425;1.132.570;1.133.489;1.133.489
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;14 - Bilanzielle Abschreibungen;187.316;154.637;415.093;428.884;433.864;438.942
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;16 - sonstige ordentl. Aufwendungen;2.611.218;2.928.401;2.962.702;2.968.838;2.969.583;2.969.643
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;17 = ordentliche Aufwendungen;15.738.754;17.851.448;18.064.630;20.284.371;20.912.276;21.484.893
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);8.048.479;10.000.890;8.318.149;9.963.466;10.383.061;10.929.039
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;22 = ordentliches Jahresergebnis (18 und 21);8.048.479;10.000.890;8.318.149;9.963.466;10.383.061;10.929.039
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);8.048.479;10.000.890;8.318.149;9.963.466;10.383.061;10.929.039
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);406.104;412.484;418.957;449.364;471.555;487.293
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;3;Lindenthal;28 = Jahresergebnis;8.454.583;10.413.374;8.737.106;10.412.830;10.854.616;11.416.331
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;02 - Zuwendungen und allg. Umlagen;-3.744.557;-3.589.322;-5.488.439;-5.806.923;-5.965.096;-5.980.246
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;03 - sonstige Transfererträge;0;-176;-222;-222;-222;-222
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;04 - öffentl.rechtl. Leistungsentgelte;-1.518.679;-1.842.061;-1.706.454;-1.809.669;-1.814.896;-1.819.350
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;05 - privatrechtl. Leistungsentgelte;0;0;-18;-18;-18;-18
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;06 - Kostenerstattungen und Umlagen;-554.572;-410.069;-439.908;-469.748;-470.302;-470.302
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;07 - sonstige ordentliche Erträge;-12.373;-6.655;-7.578;-7.598;-7.616;-7.636
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;10 = ordentliche Erträge;-5.830.182;-5.848.282;-7.642.619;-8.094.177;-8.258.149;-8.277.774
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;11 - Personalaufwendungen;10.155.598;11.322.654;11.271.423;13.046.617;13.561.788;14.028.483
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;13 - Aufwendungen für Sach- und Dienstleistungen;732.850;604.094;877.517;879.149;879.966;879.966
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;14 - Bilanzielle Abschreibungen;113.399;181.261;371.929;388.665;392.051;395.506
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;15 - Transferaufwendungen;0;-38.144;0;0;0;0
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;16 - sonstige ordentl. Aufwendungen;2.271.316;2.490.239;2.473.490;2.478.178;2.478.771;2.478.771
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;17 = ordentliche Aufwendungen;13.273.163;14.560.104;14.994.359;16.792.609;17.312.576;17.782.727
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);7.442.981;8.711.822;7.351.740;8.698.432;9.054.427;9.504.953
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;22 = ordentliches Jahresergebnis (18 und 21);7.442.981;8.711.822;7.351.740;8.698.432;9.054.427;9.504.953
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);7.442.981;8.711.822;7.351.740;8.698.432;9.054.427;9.504.953
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);342.663;345.760;351.576;377.102;395.732;408.943
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;4;Ehrenfeld;28 = Jahresergebnis;7.785.644;9.057.582;7.703.317;9.075.534;9.450.159;9.913.896
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;02 - Zuwendungen und allg. Umlagen;-4.225.906;-4.080.757;-6.053.147;-6.404.516;-6.578.990;-6.595.643
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;03 - sonstige Transfererträge;0;-192;-243;-243;-243;-243
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;04 - öffentl.rechtl. Leistungsentgelte;-1.685.705;-1.974.508;-1.781.277;-1.885.516;-1.892.321;-1.901.029
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;05 - privatrechtl. Leistungsentgelte;0;0;-20;-20;-20;-20
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;06 - Kostenerstattungen und Umlagen;-565.713;-413.626;-443.725;-473.823;-474.382;-474.382
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;07 - sonstige ordentliche Erträge;-18.590;-8.989;-10.021;-10.040;-10.060;-10.083
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;10 = ordentliche Erträge;-6.495.913;-6.478.073;-8.288.432;-8.774.157;-8.956.015;-8.981.400
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;11 - Personalaufwendungen;11.727.732;13.634.791;13.281.286;15.417.403;16.025.064;16.577.024
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;13 - Aufwendungen für Sach- und Dienstleistungen;820.307;675.375;977.723;976.151;979.865;979.865
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;14 - Bilanzielle Abschreibungen;165.337;183.957;458.170;474.242;479.424;484.710
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;16 - sonstige ordentl. Aufwendungen;2.587.605;2.890.326;2.793.869;2.799.693;2.800.343;2.800.343
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;17 = ordentliche Aufwendungen;15.300.980;17.384.450;17.511.047;19.667.489;20.284.697;20.841.943
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);8.805.066;10.906.377;9.222.615;10.893.332;11.328.683;11.860.543
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;22 = ordentliches Jahresergebnis (18 und 21);8.805.066;10.906.377;9.222.615;10.893.332;11.328.683;11.860.543
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);8.805.066;10.906.377;9.222.615;10.893.332;11.328.683;11.860.543
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);389.877;392.702;387.825;415.983;436.534;451.108
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;5;Nippes;28 = Jahresergebnis;9.194.944;11.299.079;9.610.440;11.309.315;11.765.217;12.311.650
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;02 - Zuwendungen und allg. Umlagen;-5.035.926;-5.172.355;-7.096.584;-7.508.645;-7.713.223;-7.732.688
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;03 - sonstige Transfererträge;0;-374;-285;-285;-285;-285
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;04 - öffentl.rechtl. Leistungsentgelte;-1.948.549;-2.388.707;-2.114.225;-2.240.381;-2.247.519;-2.253.299
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;05 - privatrechtl. Leistungsentgelte;0;0;-23;-23;-23;-23
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;06 - Kostenerstattungen und Umlagen;-1.234.190;-880.206;-944.257;-1.008.308;-1.009.497;-1.009.497
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;07 - sonstige ordentliche Erträge;-25.267;-9.038;-10.242;-10.266;-10.289;-10.315
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;10 = ordentliche Erträge;-8.243.932;-8.450.679;-10.165.616;-10.767.908;-10.980.836;-11.006.108
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;11 - Personalaufwendungen;14.289.530;15.955.588;15.846.268;18.318.884;19.041.463;19.701.857
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;13 - Aufwendungen für Sach- und Dienstleistungen;1.074.091;890.387;1.188.539;1.192.009;1.193.743;1.193.743
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;14 - Bilanzielle Abschreibungen;220.638;298.755;604.605;631.977;637.390;642.911
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;16 - sonstige ordentl. Aufwendungen;2.617.348;2.786.574;2.825.278;2.831.628;2.832.396;2.832.396
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;17 = ordentliche Aufwendungen;18.201.606;19.931.304;20.464.691;22.974.497;23.704.992;24.370.907
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);9.957.675;11.480.624;10.299.075;12.206.589;12.724.156;13.364.799
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;22 = ordentliches Jahresergebnis (18 und 21);9.957.675;11.480.624;10.299.075;12.206.589;12.724.156;13.364.799
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);9.957.675;11.480.624;10.299.075;12.206.589;12.724.156;13.364.799
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);455.787;463.317;467.987;501.973;526.776;544.366
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;6;Chorweiler;28 = Jahresergebnis;10.413.462;11.943.941;10.767.062;12.708.562;13.250.932;13.909.165
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;02 - Zuwendungen und allg. Umlagen;-5.634.012;-5.412.876;-7.897.201;-8.355.982;-8.583.690;-8.605.241
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;03 - sonstige Transfererträge;0;-247;-317;-317;-317;-317
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;04 - öffentl.rechtl. Leistungsentgelte;-2.201.929;-2.563.687;-2.358.294;-2.498.215;-2.506.486;-2.513.702
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;05 - privatrechtl. Leistungsentgelte;0;0;-25;-25;-25;-25
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;06 - Kostenerstattungen und Umlagen;-614.860;-372.924;-400.060;-427.197;-427.701;-427.701
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;07 - sonstige ordentliche Erträge;-36.172;-12.405;-13.758;-13.787;-13.814;-13.841
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;10 = ordentliche Erträge;-8.486.973;-8.362.139;-10.669.656;-11.295.524;-11.532.034;-11.560.827
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;11 - Personalaufwendungen;13.938.631;16.303.355;15.810.982;18.283.700;19.006.307;19.662.557
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;13 - Aufwendungen für Sach- und Dienstleistungen;1.075.858;901.697;1.277.092;1.279.336;1.280.459;1.280.459
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;14 - Bilanzielle Abschreibungen;205.502;306.748;593.023;621.348;626.309;631.368
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;16 - sonstige ordentl. Aufwendungen;3.285.102;3.370.487;3.460.274;3.466.809;3.467.554;3.467.554
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;17 = ordentliche Aufwendungen;18.505.093;20.882.287;21.141.370;23.651.192;24.380.628;25.041.938
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);10.018.120;12.520.148;10.471.714;12.355.669;12.848.595;13.481.111
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;22 = ordentliches Jahresergebnis (18 und 21);10.018.120;12.520.148;10.471.714;12.355.669;12.848.595;13.481.111
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);10.018.120;12.520.148;10.471.714;12.355.669;12.848.595;13.481.111
06;Kinder-, Jugend- und Familienhilfe;0603;Kindertagesbetreuung;7;Porz;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);476.626;480.856;487.766;523.171;549.010;567.335
